,Unnamed: 0,HOMO,LUMO,GAP,R2,ZPVE,U0,U,H,G,Cv,vibrational_frequencies,E1,E2,f1,f2,smiles,nN,nO,nHBAcc,nHBDon,TopoPSA,GGI1,Diameter
11468,11468,-0.2394,-0.0021,0.2373,822.3182,0.130895,-383.68395,-383.677148,-383.676204,-383.714897,26.808,"[90.8907, 160.4932, 297.3581, 384.8155, 421.4965, 481.4503, 534.5998, 607.3275, 670.9131, 706.8889, 746.1455, 822.1225, 838.6798, 887.2648, 901.1107, 909.1884, 965.3402, 1003.127, 1024.074, 1046.911, 1058.1536, 1089.0285, 1137.5606, 1199.6821, 1231.8033, 1238.183, 1259.9762, 1291.7393, 1338.5128, 1377.721, 1440.4964, 1486.2926, 1496.3061, 1619.3407, 2991.5144, 3062.8672, 3071.4948, 3136.6557, 3139.4045, 3234.0698, 3261.881, 3793.1849]",0.19996528,0.24167935,0.00429304,0.06839214,OCC12CC(O1)C=C2,0,2,2,1,29.46,3,4
11469,11469,-0.2828,0.0838,0.3666,991.3202,0.202725,-313.073197,-313.065597,-313.064653,-313.10479,30.752,"[88.1753, 176.3939, 221.995, 281.3155, 327.4177, 393.6416, 446.405, 506.4432, 582.7026, 671.6947, 778.796, 827.8322, 830.5986, 838.44, 890.0827, 896.7553, 933.8654, 959.2606, 968.7235, 975.538, 991.051, 1007.7225, 1065.2178, 1079.1727, 1092.7536, 1126.3901, 1148.9842, 1169.3467, 1203.9949, 1235.3395, 1241.355, 1247.1571, 1270.1148, 1281.8072, 1310.4598, 1331.391, 1342.2113, 1376.6522, 1410.6466, 1482.683, 1485.8645, 1493.0804, 1500.6944, 1502.1875, 1507.895, 1532.7589, 3007.463, 3034.2911, 3036.8216, 3038.7865, 3041.4486, 3044.0141, 3053.6466, 3079.3067, 3096.1863, 3101.067, 3101.7536, 3102.6376, 3106.0559, 3109.6819]",0.30908454,0.31454772,0.00514645,0.03775905,CCC12CC(C1)CC2,0,0,0,0,0,3,4
11470,11470,-0.2334,0.0868,0.3202,927.8238,0.178385,-348.993932,-348.986523,-348.985579,-349.025401,29.434,"[93.4261, 172.0783, 192.5608, 309.1495, 348.8414, 399.5402, 493.4964, 515.4958, 615.4407, 664.3923, 775.2697, 830.7889, 857.9347, 880.0205, 902.2428, 930.9008, 953.3732, 963.3037, 987.1214, 995.1903, 1030.0476, 1060.5195, 1081.9849, 1101.0749, 1124.0827, 1158.6762, 1188.4856, 1190.0035, 1215.52, 1250.6089, 1294.1671, 1296.5657, 1319.7186, 1361.0929, 1396.405, 1407.5402, 1474.1849, 1475.344, 1495.6422, 1506.8911, 1510.1533, 1533.0098, 3016.7982, 3028.8633, 3040.1057, 3055.2403, 3060.1083, 3064.7922, 3066.6113, 3104.3257, 3125.6461, 3126.5849, 3126.9985, 3133.5709]",0.25701517,0.26673465,0.00300981,0.00077156,CCC12CC(C1)CO2,0,1,1,0,9.23,3,4
11471,11471,-0.2343,0.0783,0.3125,946.0883,0.178518,-348.98922,-348.981833,-348.980889,-349.020724,29.361,"[84.6714, 177.5367, 219.3192, 305.978, 341.2803, 408.9616, 479.2332, 517.9504, 588.6817, 671.6649, 777.4411, 825.5001, 855.1593, 887.1544, 910.5124, 939.2281, 951.2829, 974.1276, 994.4466, 1001.6422, 1022.4153, 1066.8389, 1074.086, 1124.7313, 1131.4594, 1173.6365, 1201.1176, 1215.8361, 1236.3174, 1241.4065, 1266.797, 1305.6902, 1326.354, 1365.9086, 1385.605, 1412.5154, 1473.418, 1482.5075, 1502.1974, 1505.9245, 1506.9668, 1532.9025, 3011.7329, 3015.7188, 3036.3774, 3044.8376, 3055.6789, 3059.099, 3065.3446, 3104.7523, 3107.1313, 3124.149, 3130.3411, 3138.7864]",0.25951015,0.27109355,0.00120887,0.00028375,CCC12CC(C1)OC2,0,1,1,0,9.23,3,4
11472,11472,-0.2396,0.0844,0.3241,933.9141,0.178365,-348.997746,-348.990244,-348.9893,-349.029398,29.609,"[80.2216, 164.5969, 211.8915, 276.0845, 324.401, 405.7501, 449.7129, 557.184, 600.3152, 712.56, 766.3113, 823.8104, 828.6131, 842.796, 877.0145, 910.9944, 944.082, 956.49, 973.0612, 1003.0168, 1026.7358, 1044.6125, 1087.7939, 1114.855, 1160.5843, 1164.8171, 1208.2041, 1226.8821, 1239.1153, 1274.9353, 1283.8072, 1301.4228, 1322.5299, 1336.5131, 1393.644, 1408.9099, 1474.9696, 1479.0939, 1481.803, 1498.3685, 1505.8141, 1509.6397, 3024.8126, 3043.2674, 3057.5753, 3059.6007, 3062.609, 3069.7128, 3106.7695, 3110.6365, 3120.6187, 3122.0815, 3125.4454, 3135.9796]",0.26000232,0.27286092,0.02407662,0.00174062,CCC12CC(CC1)O2,0,1,1,0,9.23,3,4
11473,11473,-0.2409,0.0871,0.3281,917.7532,0.178923,-348.989704,-348.982358,-348.981413,-349.021123,29.162,"[85.5564, 188.153, 214.1965, 291.2417, 369.6698, 408.2565, 469.9613, 521.7847, 582.5826, 667.5752, 820.0685, 830.043, 836.1506, 886.7566, 914.6994, 942.0927, 966.9219, 982.414, 1000.9747, 1015.8884, 1071.2826, 1085.9048, 1114.9853, 1137.0125, 1176.7071, 1181.5791, 1198.0047, 1208.7835, 1234.6071, 1243.6681, 1255.4884, 1276.822, 1278.4327, 1323.9489, 1339.9585, 1481.7822, 1485.3689, 1491.9181, 1493.6339, 1501.0543, 1508.6787, 1535.2076, 2988.1793, 3037.2748, 3048.58, 3050.1202, 3055.6091, 3061.6675, 3086.4888, 3106.1829, 3115.4411, 3118.6639, 3122.5676, 3127.5387]",0.26593186,0.28506769,0.00102805,0.01141414,COC12CC(C1)CC2,0,1,1,0,9.23,3,4
11474,11474,-0.24,0.0768,0.3168,873.2853,0.154611,-384.903601,-384.896447,-384.895503,-384.93497,27.813,"[79.8339, 186.2526, 213.4388, 327.7035, 368.7448, 430.657, 489.1212, 528.4792, 586.4992, 664.9477, 822.4172, 848.2546, 903.2764, 908.8263, 948.6592, 957.7958, 1002.8039, 1018.7043, 1020.7608, 1072.72, 1113.0255, 1124.0037, 1160.8722, 1180.5997, 1194.8556, 1209.2107, 1219.0586, 1239.757, 1260.7666, 1271.3802, 1304.6158, 1376.4011, 1471.1129, 1482.0828, 1493.507, 1506.2529, 1507.8054, 1532.8502, 2993.5525, 3022.1683, 3046.342, 3064.8699, 3069.7647, 3077.2524, 3122.2126, 3139.2889, 3146.7251, 3156.3474]",0.26777732,0.26917097,0.00043159,0.00011792,COC12CC(C1)OC2,0,2,2,0,18.46,3,4
11475,11475,-0.2615,0.0744,0.3359,934.6356,0.179251,-348.99388,-348.98647,-348.985526,-349.025334,29.479,"[95.6508, 172.5347, 237.4539, 282.1038, 326.5697, 403.3549, 453.5077, 506.1109, 610.3098, 692.2641, 828.419, 830.9711, 835.6965, 888.4959, 897.3104, 937.3534, 947.932, 974.2378, 986.0315, 1008.5353, 1041.1508, 1066.5643, 1088.5639, 1115.9518, 1149.6016, 1169.2956, 1187.2996, 1206.3163, 1225.128, 1240.7411, 1260.4717, 1276.4455, 1288.6149, 1298.5804, 1327.2813, 1351.4181, 1463.8755, 1485.8407, 1495.077, 1501.7478, 1513.7653, 1533.6337, 2951.2174, 2980.347, 3039.7413, 3045.4976, 3051.7368, 3056.6697, 3087.1039, 3101.6682, 3107.8871, 3112.0446, 3113.838, 3831.9797]",0.26244454,0.31220044,0.00017364,0.04417423,OCC12CC(C1)CC2,0,1,1,1,20.23,3,4
11476,11476,-0.2462,0.0811,0.3272,870.2312,0.155528,-384.915833,-384.908886,-384.907942,-384.946819,27.727,"[109.1201, 167.3464, 290.3414, 355.9419, 402.5008, 443.0707, 496.9452, 518.3135, 640.7088, 694.7569, 825.3104, 850.7233, 873.2001, 906.852, 916.8708, 957.0199, 978.7786, 988.1339, 1007.4577, 1060.6868, 1075.5406, 1091.4063, 1112.1682, 1147.0255, 1153.9189, 1189.3751, 1209.1141, 1246.8985, 1255.3767, 1293.6078, 1332.5645, 1361.1544, 1376.3805, 1448.9132, 1474.9849, 1496.1714, 1508.7233, 1533.0155, 2973.7036, 3024.0608, 3064.218, 3066.9313, 3074.583, 3078.6573, 3129.1373, 3133.7504, 3141.1714, 3792.3347]",0.26600286,0.27407016,0.00230981,0.00060855,OCC12CC(C1)CO2,0,2,2,1,29.46,3,4
11477,11477,-0.2332,0.0664,0.2996,889.4046,0.155051,-384.909563,-384.902373,-384.901429,-384.940916,28.075,"[91.8699, 174.7195, 237.8296, 300.4872, 348.5224, 422.1783, 480.7692, 518.4965, 616.2854, 691.799, 821.8161, 855.1236, 887.6737, 913.8837, 948.8147, 950.513, 975.7762, 995.0797, 1022.4927, 1045.1162, 1067.9183, 1120.6084, 1127.0462, 1163.876, 1189.2655, 1199.7374, 1220.9305, 1227.5683, 1253.6353, 1281.1471, 1297.1935, 1320.7388, 1379.4734, 1464.3823, 1473.7061, 1506.6517, 1514.6041, 1534.0392, 2955.2017, 2986.7925, 3022.5977, 3061.0219, 3072.281, 3082.889, 3127.7205, 3137.5041, 3139.8595, 3832.001]",0.26224813,0.26514799,0.00251696,0.00052214,OCC12CC(C1)OC2,0,2,2,1,29.46,3,4
11478,11478,-0.2493,0.072,0.3213,874.3996,0.155356,-384.919564,-384.912477,-384.911533,-384.950763,28,"[95.3119, 165.3327, 277.5397, 305.4586, 402.4983, 422.9541, 461.0681, 558.3842, 641.0681, 726.1855, 816.3277, 824.9695, 835.553, 885.0568, 885.8947, 943.3557, 958.3289, 985.6604, 1014.7148, 1039.5885, 1064.5131, 1098.3333, 1146.2811, 1164.2243, 1180.8817, 1221.3566, 1234.8046, 1250.0601, 1281.0603, 1292.3362, 1312.4703, 1343.7978, 1386.5211, 1437.5893, 1480.4769, 1483.3046, 1494.9618, 1507.1392, 2988.5169, 3062.9024, 3063.799, 3070.4794, 3074.2917, 3112.9013, 3125.3198, 3134.0079, 3140.3192, 3795.4181]",0.26426272,0.27544332,0.01240079,0.01588063,OCC12CC(CC1)O2,0,2,2,1,29.46,3,4
11479,11479,-0.2485,0.0286,0.2771,930.0859,0.141621,-363.851011,-363.843313,-363.842369,-363.882884,29.171,"[91.7258, 188.5256, 201.0265, 217.2961, 256.2476, 339.3201, 459.784, 512.9552, 532.5878, 655.2047, 755.5815, 770.4252, 824.4117, 866.8452, 871.2958, 886.8566, 961.8367, 970.2287, 1009.5745, 1050.1639, 1074.7667, 1075.9328, 1097.3647, 1139.1845, 1181.2396, 1184.9726, 1232.1923, 1305.7409, 1346.0511, 1391.9473, 1412.6255, 1450.2022, 1493.2541, 1495.7284, 1505.8431, 1829.173, 3041.3957, 3066.0448, 3111.4242, 3124.2673, 3131.2955, 3133.6639, 3214.675, 3227.9883, 3475.5576]",0.25349798,0.26023853,0.01050836,0.11024171,CC1C(=N)OC11CC1,1,1,2,1,33.08,3,4
11480,11480,-0.2372,-0.0183,0.219,962.882,0.152303,-347.802342,-347.794293,-347.793349,-347.834963,30.292,"[46.9159, 183.9368, 196.7724, 209.3281, 255.8893, 316.8509, 410.2925, 483.1942, 506.3979, 556.982, 726.0333, 743.2661, 781.2655, 829.2538, 873.5917, 918.1147, 927.2968, 973.4085, 1029.0428, 1047.4899, 1059.8851, 1079.3564, 1087.5771, 1135.6043, 1147.5403, 1187.0458, 1192.2615, 1231.6257, 1251.498, 1327.6209, 1374.3471, 1405.9132, 1440.9794, 1464.2791, 1491.6495, 1496.9834, 1505.5495, 1891.635, 3013.6497, 3036.3392, 3042.1634, 3095.5069, 3103.9656, 3115.7688, 3120.9214, 3125.911, 3198.6933, 3213.8721]",0.15978912,0.26097594,0.00010388,0.00674526,CC1C(=O)CC11CC1,0,1,1,0,17.07,3,4
11481,11481,-0.2382,-0.0236,0.2146,940.8477,0.141082,-363.843376,-363.835499,-363.834555,-363.87576,29.386,"[56.2625, 182.9107, 197.4631, 207.7286, 286.1349, 325.5869, 413.5751, 487.4584, 514.8331, 564.0046, 727.2444, 750.495, 806.6528, 867.7715, 903.9931, 933.6015, 967.2885, 1001.4569, 1034.5137, 1057.9499, 1075.9165, 1120.6397, 1134.058, 1158.2577, 1188.6724, 1227.4036, 1263.1794, 1288.9603, 1330.6371, 1401.2355, 1411.6281, 1438.5516, 1492.5222, 1495.8824, 1514.5833, 1894.2595, 3006.6238, 3036.3949, 3053.5166, 3103.8292, 3104.007, 3110.1726, 3116.3512, 3188.4475, 3485.1815]",0.15836289,0.23216506,0.00020654,0.01212121,CC1C(=O)CC11CN1,1,1,2,1,39.01,3,4
11482,11482,-0.2431,-0.0283,0.2149,925.673,0.128241,-383.726141,-383.718356,-383.717412,-383.75842,28.699,"[63.6246, 179.8401, 195.902, 201.4204, 300.2028, 329.0262, 416.0697, 488.4485, 519.0465, 568.5902, 728.6477, 753.6308, 819.4915, 861.8123, 903.6738, 935.8367, 1014.1349, 1016.9573, 1073.1863, 1121.6363, 1131.4235, 1142.9084, 1159.9848, 1184.5067, 1210.87, 1234.4436, 1329.9542, 1405.1179, 1420.0237, 1444.8395, 1493.7821, 1496.8783, 1537.0732, 1897.2118, 3022.5526, 3039.141, 3054.9686, 3083.2996, 3109.0892, 3114.8927, 3116.4197, 3170.8352]",0.15743585,0.2345357,9.76E-05,0.00152296,CC1C(=O)CC11CO1,0,2,2,0,29.6,3,4
11483,11483,-0.2387,0.0364,0.2751,938.6416,0.141408,-363.87197,-363.86397,-363.863026,-363.904303,29.86,"[67.4875, 182.0911, 192.4626, 213.7245, 257.5064, 309.7609, 373.5711, 504.234, 518.3938, 544.8603, 699.4337, 756.0275, 770.5736, 826.3555, 881.16, 889.6616, 944.5997, 972.6223, 1053.2569, 1066.0633, 1074.1841, 1082.6389, 1133.7263, 1146.9577, 1184.2513, 1209.1126, 1262.2921, 1311.3301, 1344.9948, 1408.8343, 1428.7058, 1456.8649, 1493.1053, 1496.7039, 1512.7553, 1894.4216, 3037.0013, 3068.1418, 3104.9611, 3117.5143, 3124.0172, 3127.0953, 3202.8366, 3217.2118, 3607.5625]",0.22293624,0.25106561,0.00074882,0.05997382,CC1C(=O)NC11CC1,1,1,1,1,29.1,3,4
11484,11484,-0.2706,0.0107,0.2813,910.7197,0.12965,-383.755219,-383.747683,-383.746738,-383.786993,28.116,"[99.5376, 187.2843, 199.5791, 214.4501, 260.3518, 340.3701, 486.6262, 522.6075, 550.1565, 695.0989, 757.1007, 779.1176, 832.3877, 867.5763, 892.2253, 963.7138, 971.0856, 1051.8956, 1058.8112, 1076.0813, 1079.5824, 1112.722, 1138.0359, 1184.8428, 1222.468, 1271.6278, 1333.6745, 1395.5228, 1413.9917, 1450.6978, 1493.7052, 1497.3279, 1507.8229, 1940.5821, 3042.837, 3067.9239, 3112.9888, 3123.2447, 3132.9571, 3134.902, 3216.579, 3229.5464]",0.22398237,0.26561437,0.00083765,0.07747257,CC1C(=O)OC11CC1,0,2,2,0,26.3,3,4
11485,11485,-0.2285,0.0386,0.2671,934.6773,0.141605,-363.869697,-363.861741,-363.860797,-363.902072,29.214,"[98.7713, 121.2068, 145.4701, 204.3162, 278.6658, 292.9872, 454.6499, 520.0932, 527.4556, 557.0792, 715.8324, 768.0452, 817.4692, 840.231, 911.9326, 937.1503, 975.5292, 1023.3584, 1048.4802, 1067.5682, 1073.4933, 1131.4574, 1151.4442, 1181.5729, 1184.1672, 1196.641, 1258.634, 1391.8232, 1413.0339, 1446.2444, 1457.3294, 1467.4146, 1483.4713, 1508.9279, 1518.0557, 1880.3814, 3012.5677, 3062.527, 3080.6606, 3127.0257, 3129.3631, 3130.2878, 3138.2619, 3206.0548, 3220.1768]",0.22827271,0.24585172,0.0004091,0.00039677,CN1C(=O)CC11CC1,1,1,1,0,20.31,3,4
11486,11486,-0.2477,0.0206,0.2683,904.7923,0.131019,-379.894601,-379.88705,-379.886105,-379.926309,28.643,"[94.2943, 189.6506, 213.0111, 240.9431, 264.1841, 365.3082, 446.3002, 521.2101, 554.2083, 675.93, 763.1862, 783.8612, 835.3405, 859.4261, 872.1626, 902.1267, 957.4918, 971.674, 993.4528, 1013.679, 1050.9832, 1076.9476, 1154.5807, 1182.8299, 1187.6849, 1218.7423, 1231.5381, 1308.7041, 1370.569, 1437.5455, 1448.2379, 1502.6716, 1663.096, 1825.6674, 3071.6423, 3132.5651, 3135.0467, 3217.161, 3231.1094, 3470.3127, 3498.1096, 3577.4244]",0.23959043,0.2545931,0.01357661,0.07412357,NC1C(=N)OC11CC1,2,1,3,2,59.1,3,4
11487,11487,-0.2538,0.0022,0.256,890.6196,0.118789,-399.79574,-399.788359,-399.787415,-399.827314,27.755,"[102.2056, 193.8973, 203.9035, 242.6357, 303.8519, 362.5323, 482.867, 524.2358, 567.208, 701.1572, 746.8649, 767.7214, 841.8236, 858.2052, 876.8557, 908.8533, 969.8499, 1014.3095, 1048.2851, 1076.811, 1079.1889, 1139.1637, 1183.2397, 1203.4191, 1231.6112, 1271.4244, 1373.9271, 1422.18, 1450.9272, 1501.8654, 1664.7859, 1949.6722, 3069.2919, 3127.6484, 3131.1347, 3213.1878, 3226.0167, 3511.8449, 3597.8772]",0.21590694,0.24328684,0.00175493,0.01144552,NC1C(=O)OC11CC1,1,2,3,1,52.32,3,4
11488,11488,-0.2574,0.0138,0.2712,882.298,0.117741,-399.770926,-399.763267,-399.762323,-399.803099,28.067,"[81.6782, 112.0509, 197.6809, 242.023, 261.9579, 359.2662, 451.2702, 517.955, 558.4783, 684.5885, 756.901, 796.8404, 863.4967, 873.9968, 886.6799, 934.8586, 970.6239, 1018.5096, 1030.1137, 1051.0498, 1075.5863, 1157.459, 1177.3964, 1183.7314, 1198.7367, 1301.2553, 1331.2366, 1364.1451, 1429.7019, 1450.7145, 1506.3306, 1833.9435, 3009.344, 3133.6093, 3141.0591, 3219.2468, 3234.7112, 3478.0092, 3806.0358]",0.24511457,0.25530151,0.00791657,0.10018519,OC1C(=N)OC11CC1,1,2,3,2,53.31,3,4
11489,11489,-0.2441,-0.0291,0.215,901.1735,0.128984,-383.724546,-383.716734,-383.715789,-383.75683,28.972,"[65.956, 142.8917, 207.9455, 227.326, 282.3923, 330.4633, 390.5796, 517.3356, 538.7665, 622.0723, 743.426, 766.0086, 791.1727, 855.2551, 871.7495, 937.7371, 983.1619, 1004.4103, 1054.4294, 1061.1837, 1084.4796, 1099.6716, 1150.134, 1162.4248, 1190.6928, 1216.7439, 1252.5185, 1308.1933, 1379.3668, 1416.2255, 1449.5633, 1461.8458, 1503.3035, 1884.5745, 3028.8453, 3050.0003, 3112.6844, 3123.6079, 3126.9828, 3203.7141, 3218.6669, 3798.8559]",0.15857775,0.23852815,0.00040859,0.02690364,OC1C(=O)CC11CC1,0,2,2,1,37.3,3,4
11490,11490,-0.2414,-0.0359,0.2054,882.5876,0.117751,-399.765078,-399.75744,-399.756496,-399.797165,28.068,"[75.487, 141.9668, 208.5072, 247.6954, 293.9192, 338.1147, 396.2962, 527.2607, 541.5906, 622.5469, 747.0901, 766.5068, 829.9879, 882.9483, 939.2755, 964.3491, 979.272, 1044.4199, 1066.2561, 1085.3694, 1121.4671, 1155.9681, 1169.5584, 1209.9366, 1263.5277, 1293.5627, 1314.7032, 1405.0498, 1422.0466, 1445.6759, 1512.059, 1888.9852, 3016.4205, 3058.587, 3107.3464, 3124.0497, 3197.1464, 3483.5632, 3798.3241]",0.15520141,0.22158555,0.00104966,0.03446126,OC1C(=O)CC11CN1,1,2,3,2,59.24,3,4
11491,11491,-0.2493,-0.0427,0.2066,870.1934,0.104608,-419.645918,-419.638243,-419.637299,-419.678228,27.522,"[78.9054, 106.8323, 198.4936, 227.3069, 295.6352, 338.4302, 398.6252, 529.5163, 542.0996, 622.4403, 748.9006, 764.1895, 846.8251, 878.2046, 919.2564, 991.3395, 1037.6326, 1074.9585, 1126.5309, 1136.0964, 1154.851, 1161.923, 1200.3948, 1238.0078, 1326.7265, 1400.802, 1428.9702, 1447.6823, 1533.6999, 1890.2582, 3012.0087, 3061.5182, 3091.0, 3128.6756, 3184.8243, 3793.9592]",0.15451067,0.21296648,0.00032717,0.00619166,OC1C(=O)CC11CO1,0,3,3,1,49.83,3,4
11492,11492,-0.245,0.0206,0.2656,889.4345,0.117725,-399.791792,-399.783951,-399.783007,-399.824088,28.618,"[76.8376, 127.0654, 195.1644, 231.9765, 252.8821, 342.6164, 400.9706, 510.4977, 527.4617, 571.3247, 729.9567, 764.9275, 795.4867, 877.8729, 881.8209, 929.7246, 973.5379, 1014.3366, 1053.1847, 1073.26, 1138.1841, 1156.0617, 1181.6313, 1184.5549, 1264.1932, 1303.0111, 1327.6282, 1375.3623, 1442.311, 1457.504, 1515.5032, 1895.6007, 3010.0219, 3127.0555, 3133.0325, 3208.6007, 3224.8192, 3598.3661, 3800.8119]",0.21397288,0.24843678,0.00107474,0.10458422,OC1C(=O)NC11CC1,1,2,2,2,49.33,3,4
11493,11493,-0.2632,-0.0035,0.2597,864.7367,0.105874,-419.673137,-419.66576,-419.664816,-419.704859,26.973,"[98.4753, 162.4218, 196.2372, 247.3878, 271.8534, 361.121, 479.3334, 523.9726, 576.1331, 717.5642, 760.7736, 805.4348, 870.658, 886.5374, 933.9011, 970.9627, 1023.3408, 1053.8281, 1078.4234, 1087.158, 1158.4698, 1183.8211, 1191.2284, 1266.5216, 1293.5751, 1367.2597, 1444.0115, 1451.1079, 1509.7613, 1943.3651, 3009.9942, 3135.1265, 3142.137, 3221.057, 3236.2386, 3814.2364]",0.21136624,0.2568508,0.00065706,0.05205461,OC1C(=O)OC11CC1,0,3,3,1,46.53,3,4
11494,11494,-0.2321,-0.0165,0.2156,978.6508,0.152951,-347.808255,-347.800161,-347.799217,-347.840974,30.006,"[49.8487, 175.3438, 199.4884, 212.9367, 214.7866, 270.4762, 356.1528, 481.2194, 553.4074, 700.6066, 716.7313, 779.4943, 811.4727, 824.6385, 885.2552, 911.5703, 934.2587, 954.1913, 1023.8033, 1054.0669, 1072.4726, 1083.7959, 1099.7695, 1129.1915, 1170.5547, 1198.8161, 1209.8994, 1247.2272, 1256.7814, 1325.793, 1366.6146, 1407.0134, 1457.7628, 1488.9029, 1489.9061, 1495.9568, 1496.7584, 1872.6288, 3033.6012, 3041.552, 3058.7075, 3101.2407, 3110.4935, 3113.1737, 3128.9608, 3130.9799, 3212.1926, 3227.1473]",0.15989117,0.25850302,7.04E-05,0.1765039,CC1CC2(CC2)C1=O,0,1,1,0,17.07,3,4
11495,11495,-0.2319,-0.0261,0.2058,965.7311,0.141584,-363.843889,-363.835964,-363.83502,-363.876418,29.139,"[54.5867, 179.9515, 199.5164, 214.2669, 235.4095, 285.8533, 359.1245, 490.1552, 563.353, 696.6853, 710.5371, 806.3217, 817.3785, 885.0918, 898.4511, 937.581, 968.9425, 989.7806, 1001.1147, 1071.0466, 1094.6121, 1123.3809, 1143.8247, 1165.7987, 1215.7722, 1245.5341, 1262.0799, 1280.2241, 1331.9534, 1391.4654, 1409.4389, 1482.8691, 1495.664, 1496.0799, 1502.423, 1889.5137, 3035.3762, 3042.1583, 3054.6338, 3103.6574, 3104.1845, 3112.91, 3115.2357, 3196.4091, 3487.9589]",0.15343182,0.22571507,0.00090629,0.06190989,CC1CC2(CN2)C1=O,1,1,2,1,39.01,3,4
11496,11496,-0.2414,-0.038,0.2034,948.3989,0.12884,-383.725303,-383.717505,-383.716561,-383.757648,28.385,"[63.4624, 182.4206, 200.3196, 219.7104, 234.3223, 295.7853, 365.6675, 497.9121, 564.7063, 698.0508, 710.9226, 809.9205, 847.2733, 881.2171, 904.7074, 940.3661, 977.4336, 1053.0585, 1089.7711, 1114.5808, 1133.0059, 1146.1039, 1163.3663, 1185.5071, 1230.0711, 1248.2704, 1329.0564, 1408.5009, 1412.4087, 1481.0481, 1495.7226, 1496.2581, 1519.6465, 1890.9846, 3037.6379, 3041.471, 3069.6451, 3083.8751, 3107.4399, 3114.7494, 3128.833, 3179.1871]",0.14944347,0.22684496,8.17E-05,0.0070653,CC1CC2(CO2)C1=O,0,2,2,0,29.6,3,4
11497,11497,-0.2307,-0.022,0.2087,949.8577,0.141365,-363.846685,-363.838761,-363.837817,-363.879048,29.466,"[66.9598, 172.1616, 197.2416, 209.3859, 217.1033, 328.5078, 395.6993, 489.5462, 563.0355, 687.933, 722.2556, 757.5967, 790.853, 835.1957, 873.7788, 915.0653, 957.4129, 978.7817, 1016.4132, 1053.3217, 1067.6374, 1072.3404, 1082.9879, 1141.6753, 1194.7095, 1211.9524, 1282.3041, 1320.1634, 1338.7836, 1387.9861, 1406.2851, 1451.0056, 1483.2824, 1485.8075, 1495.7156, 1896.8738, 3013.6526, 3040.118, 3112.7103, 3121.8201, 3125.8051, 3133.7648, 3211.7975, 3230.7361, 3514.0076]",0.16289665,0.19221358,0.00013959,0.02334462,CC1NC2(CC2)C1=O,1,1,2,1,29.1,3,4
11498,11498,-0.246,-0.0286,0.2174,921.5157,0.128517,-383.728263,-383.720471,-383.719526,-383.760452,28.675,"[79.7392, 170.6396, 195.6907, 209.9934, 210.8533, 344.9515, 407.0465, 493.5331, 572.0739, 707.5645, 717.7097, 766.6192, 838.1274, 865.7562, 878.9491, 928.8248, 968.5151, 1006.8256, 1054.2006, 1065.2751, 1068.7469, 1078.0821, 1129.1932, 1194.6661, 1226.2063, 1278.6599, 1330.7779, 1376.6064, 1401.4927, 1444.6958, 1478.6752, 1482.6284, 1494.4363, 1911.1755, 3025.1135, 3042.4637, 3118.3154, 3123.2324, 3133.866, 3134.6768, 3220.9947, 3235.0521]",0.16549514,0.19532467,0.00013476,0.04056256,CC1OC2(CC2)C1=O,0,2,2,0,26.3,3,4
11499,11499,-0.2392,0.0361,0.2752,965.3259,0.142211,-363.871886,-363.863847,-363.862903,-363.904496,28.829,"[81.023, 134.3458, 162.3785, 202.1438, 221.5982, 243.2231, 359.6587, 506.1931, 537.3992, 730.6099, 760.4043, 797.0341, 812.1514, 870.2064, 950.1519, 952.5626, 995.5509, 1045.8449, 1063.7734, 1076.494, 1092.904, 1125.8703, 1169.0749, 1193.8572, 1209.1609, 1237.4327, 1285.3236, 1405.0528, 1417.128, 1448.4723, 1458.2223, 1481.6353, 1503.8307, 1511.3953, 1531.8517, 1874.0001, 3009.1214, 3018.1297, 3057.9178, 3061.0073, 3126.0035, 3130.7251, 3133.0162, 3212.5879, 3226.7439]",0.22753691,0.25795319,0.00023866,0.0202796,CN1CC2(CC2)C1=O,1,1,1,0,20.31,3,4
11500,11500,-0.2394,0.025,0.2643,946.9506,0.130842,-379.907657,-379.899799,-379.898855,-379.940082,27.956,"[86.3712, 134.7207, 163.4743, 217.7784, 240.6163, 254.0395, 366.5777, 509.0344, 548.6843, 722.2887, 784.468, 808.1288, 862.0019, 931.7797, 945.6274, 980.2149, 999.5829, 1041.4457, 1094.7359, 1124.0316, 1132.2044, 1169.0536, 1223.4775, 1245.3068, 1264.0521, 1298.4695, 1413.0957, 1432.1431, 1448.7239, 1481.7908, 1509.3075, 1512.4378, 1531.0832, 1885.7602, 3009.3795, 3014.5322, 3055.4811, 3061.834, 3108.4751, 3127.5468, 3199.2291, 3494.125]",0.21783158,0.25017299,0.00223163,0.10622246,CN1CC2(CN2)C1=O,2,1,2,1,42.25,3,4
